fp;pca;best_val_auc;crossval_auc;crossval_auc_std;best_params
rdkit_descr;20;0.7111678123474121;0.5002785425782204;0.00039245842779687934;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 10, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 100}
ecfp6;20;0.6914992928504944;0.6831870681047439;0.049539536916761065;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 5, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
ecfp2;20;0.7060518264770508;0.7126563953757286;0.048737069021311176;{'activation': 'relu', 'first_neuron': 5, 'first_dropout': 0.0, 'second_neuron': 10, 'second_dropout': 0.5, 'third_neuron': 5, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 100}
ecfp0;20;0.7304226756095886;0.6941855056285858;0.04689058892571272;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.0, 'second_neuron': 10, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 50}
hashtt;20;0.696485161781311;0.6644128334522247;0.0730158865708779;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 50}
fcfp4;20;0.7359055876731873;0.6866995543241501;0.03175959638622728;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.0, 'second_neuron': 10, 'second_dropout': 0.0, 'third_neuron': 5, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
rdk6;20;0.7342327237129211;0.7370174810886383;0.05235347909270509;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 5, 'second_dropout': 0.0, 'third_neuron': 100, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 50}
avalon;20;0.738030195236206;0.7424222289323806;0.04278529305090297;{'activation': 'relu', 'first_neuron': 10, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.0, 'third_neuron': 10, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 50}
rdk7;20;0.7413545846939087;0.7014515612125397;0.07006852653688689;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.0, 'second_neuron': 10, 'second_dropout': 0.0, 'third_neuron': 5, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 100}
rdk5;20;0.7346442937850952;0.7232007087469101;0.05301852295214195;{'activation': 'relu', 'first_neuron': 10, 'first_dropout': 0.0, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 50}
